ticker,sequence_length,MAE,RMSE,MAPE,sMAPE,Mean_Error,MASE,Directional_Accuracy
WMT,30,0.6217733018777006,0.9749163655201788,0.9527414481213868,0.9534666784817356,-0.13969854432180373,1.0163312434391687,0.4718384697130712
NVDA,30,2.3466960219553648,3.932021790003713,3.0301761453617826,3.0529509375173354,-0.705603479503722,1.3030266895710316,0.48394004282655245
AMD,30,8.391938507361205,10.814346764669482,6.687341902287061,6.948725182766323,-4.775415560929743,2.750412329530896,0.47634069400630913
KO,30,0.4524921123816107,0.6205191661947357,0.7570951246346014,0.7566359957800597,0.012021625493920262,1.0205595795668396,0.5175438596491229
JNJ,30,1.2252122911308825,1.6932377295551415,0.8009701864040806,0.8013575638985727,-0.10181154854145126,1.0257798885358274,0.4982896237172178
MSFT,30,4.603072000907551,6.642563367486147,1.3518986297856959,1.3526700532484477,0.5323913474126617,1.1161116825665198,0.5233050847457628
AAPL,30,12.351201790102628,15.613632333529859,5.997679577328589,6.250615237999757,-11.411645025856878,5.32308871892384,0.46835443037974683
AMZN,30,4.198389540599874,5.899795344110052,2.4920331802607905,2.513598383832498,-1.9789152643489787,1.6192887913417089,0.5042194092827004
NFLX,30,0.966748514806944,1.4977758754622434,1.8409781838474644,1.8300155050628781,0.017900724180901457,1.0038991794004362,0.5058078141499472
